    ttheta   IntUPexp  sIntUPexp   IntUPmod IntDOWNexp sIntDOWNexp IntDOWNmod   IntBKGR flag
    41.900      0.000      1.000  10837.058      0.000      1.000  10837.058      0.000  1
    42.000      0.000      1.000  14684.057      0.000      1.000  14684.057      0.000  1
    42.100      0.000      1.000  16916.014      0.000      1.000  16916.014      0.000  1
    42.200      0.000      1.000  15685.818      0.000      1.000  15685.818      0.000  1
    42.300      0.000      1.000  13170.548      0.000      1.000  13170.548      0.000  1
    42.400      0.000      1.000  11414.121      0.000      1.000  11414.121      0.000  1
    42.500      0.000      1.000   9926.193      0.000      1.000   9926.193      0.000  1
    42.600      0.000      1.000   8012.921      0.000      1.000   8012.921      0.000  1
    42.700      0.000      1.000   6419.782      0.000      1.000   6419.782      0.000  1
    42.800      0.000      1.000   5090.333      0.000      1.000   5090.333      0.000  1
    42.900      0.000      1.000   3960.478      0.000      1.000   3960.478      0.000  1
    43.000      0.000      1.000   4404.943      0.000      1.000   4404.943      0.000  1
    43.100      0.000      1.000   6624.838      0.000      1.000   6624.838      0.000  1
    43.200      0.000      1.000   8608.418      0.000      1.000   8608.418      0.000  1
    43.300      0.000      1.000   8646.415      0.000      1.000   8646.415      0.000  1
    43.400      0.000      1.000   7692.352      0.000      1.000   7692.352      0.000  1
    43.500      0.000      1.000   8061.546      0.000      1.000   8061.546      0.000  1
    43.600      0.000      1.000   8974.173      0.000      1.000   8974.173      0.000  1
    43.700      0.000      1.000   8111.996      0.000      1.000   8111.996      0.000  1
    43.800      0.000      1.000   7255.340      0.000      1.000   7255.340      0.000  1
    43.900      0.000      1.000   9532.029      0.000      1.000   9532.029      0.000  1
    44.000      0.000      1.000  13813.267      0.000      1.000  13813.267      0.000  1
    44.100      0.000      1.000  17361.392      0.000      1.000  17361.392      0.000  1
    44.200      0.000      1.000  20152.694      0.000      1.000  20152.694      0.000  1
    44.300      0.000      1.000  20558.236      0.000      1.000  20558.236      0.000  1
    44.400      0.000      1.000  15912.919      0.000      1.000  15912.919      0.000  1
    44.500      0.000      1.000   9713.291      0.000      1.000   9713.291      0.000  1
    44.600      0.000      1.000   6278.842      0.000      1.000   6278.842      0.000  1
    44.700      0.000      1.000   4757.517      0.000      1.000   4757.517      0.000  1
    44.800      0.000      1.000   4149.475      0.000      1.000   4149.475      0.000  1
    44.900      0.000      1.000   6421.425      0.000      1.000   6421.425      0.000  1
    45.000      0.000      1.000  11654.889      0.000      1.000  11654.889      0.000  1
    45.100      0.000      1.000  14915.885      0.000      1.000  14915.885      0.000  1
    45.200      0.000      1.000  12879.615      0.000      1.000  12879.615      0.000  1
    45.300      0.000      1.000   8701.995      0.000      1.000   8701.995      0.000  1
    45.400      0.000      1.000   6475.844      0.000      1.000   6475.844      0.000  1
