    ttheta   IntUPexp  sIntUPexp   IntUPmod IntDOWNexp sIntDOWNexp IntDOWNmod   IntBKGR flag
    29.800   1948.980     21.670   2047.490   2018.980     22.050   2148.981   1867.000  1
    30.000   1945.220     22.040   2066.614   1952.920     22.090   2099.804   1867.000  1
    30.200   2035.200     22.530   2116.251   1944.210     22.020   2062.285   1867.000  1
    30.400   2106.570     22.930   2207.199   1952.040     22.070   2055.152   1867.000  1
    30.600   2307.590     24.010   2325.136   2024.080     22.480   2069.850   1867.000  1
    30.800   2475.810     24.870   2428.571   2062.410     22.700   2083.186   1867.000  1
    31.000   2514.860     24.830   2465.747   2013.010     22.220   2076.261   1867.000  0
    31.200   2450.120     24.520   2409.953   2030.990     22.320   2046.228   1867.000  0
    31.400   2347.390     24.210   2283.086   1983.930     22.260   2005.580   1867.000  0
    31.600   2226.650     23.580   2139.495   1952.900     22.080   1972.260   1867.000  0
    31.800   2112.980     22.980   2027.380   2017.540     22.450   1959.562   1867.000  0
    32.000   2069.260     22.740   1966.553   1988.000     22.290   1971.655   1867.000  0
    32.200   2060.410     22.670   1953.486   2119.150     22.990   2003.684   1867.000  0
    32.400   2155.450     22.810   1976.853   2164.270     22.850   2045.384   1867.000  0
    32.600   2250.810     23.730   2029.045   2256.430     23.760   2089.313   1867.000  1
    32.800   2285.500     23.900   2109.797   2334.880     24.150   2138.450   1867.000  1
    33.000   2383.880     24.410   2219.317   2330.200     24.140   2201.888   1867.000  1
    33.200   2498.220     24.590   2342.578   2369.840     23.950   2277.685   1867.000  1
    33.400   2573.670     24.190   2441.408   2478.490     23.740   2341.500   1867.000  1
    33.600   2658.270     24.240   2472.171   2472.420     23.380   2359.220   1867.000  1
    33.800   2623.940     24.200   2418.167   2427.460     23.280   2314.512   1867.000  1
    34.000   2433.530     23.520   2303.665   2309.910     22.920   2222.833   1867.000  1
    34.200   2292.850     22.830   2175.960   2108.530     21.900   2119.372   1867.000  1
    34.400   2098.780     21.850   2076.086   2013.070     21.400   2036.321   1867.000  1
    34.600   1994.010     21.300   2023.024   1967.120     21.160   1989.543   1867.000  1
    34.800   1935.010     20.780   2015.199   1892.380     20.560   1978.849   1867.000  1
    35.000   1981.050     21.050   2039.651   1915.050     20.700   1994.930   1867.000  1
    35.200   1981.980     21.250   2082.139   1932.460     20.990   2027.254   1867.000  1
    35.400   2036.090     21.540   2134.924   1969.130     21.180   2069.957   1867.000  1
    35.600   2116.410     21.960   2196.849   2011.540     21.410   2121.618   1867.000  1
    35.800   2188.740     22.340   2263.673   2090.060     21.830   2177.679   1867.000  1
    36.000   2285.730     22.820   2318.840   2219.370     22.490   2223.538   1867.000  1
    36.200   2286.330     22.410   2338.789   2209.450     22.030   2239.187   1867.000  1
    36.400   2308.460     22.940   2311.295   2165.860     22.220   2213.952   1867.000  1
    36.600   2232.020     22.550   2248.709   2112.010     21.930   2156.845   1867.000  1
    36.800   2194.560     22.530   2183.058   2099.850     22.050   2092.225   1867.000  1
    37.000   2148.190     22.130   2148.803   2006.410     21.390   2045.904   1867.000  1
    37.200   2159.330     22.190   2167.328   2006.440     21.390   2033.621   1867.000  1
    37.400   2183.080     22.100   2241.328   2012.690     21.220   2058.121   1867.000  1
    37.600   2293.960     22.670   2360.029   2043.760     21.400   2113.684   1867.000  1
    37.800   2388.470     23.340   2510.862   2104.740     21.910   2193.469   1867.000  1
    38.000   2623.840     24.070   2686.360   2256.730     22.320   2293.061   1867.000  1
    38.200   2868.700     23.530   2875.866   2394.650     21.500   2405.583   1867.000  1
    38.400   3072.140     24.360   3049.394   2519.410     22.050   2513.130   1867.000  1
    38.600   3157.960     24.690   3157.429   2575.320     22.290   2587.275   1867.000  1
    38.800   3166.810     24.280   3157.970   2573.570     21.890   2604.297   1867.000  1
    39.000   3074.180     24.360   3050.102   2506.750     22.000   2563.806   1867.000  1
    39.200   2871.690     23.540   2881.946   2427.710     21.640   2493.235   1867.000  1
    39.400   2743.510     23.010   2724.487   2370.530     21.390   2432.930   1867.000  1
    39.600   2662.970     22.680   2632.344   2462.470     21.810   2412.686   1867.000  1
    39.800   2653.880     22.640   2619.257   2460.850     21.800   2435.882   1867.000  1
    40.000   2627.230     22.320   2661.126   2467.550     21.640   2480.940   1867.000  1
    40.200   2675.400     22.550   2719.387   2485.910     21.740   2517.717   1867.000  1
    40.400   2748.000     23.070   2765.017   2479.250     21.910   2525.996   1867.000  1
    40.600   2770.570     23.150   2786.348   2433.980     21.690   2502.658   1867.000  1
    40.800   2731.860     23.000   2780.545   2410.140     21.600   2455.419   1867.000  1
    41.000   2690.280     22.820   2743.425   2340.930     21.290   2392.899   1867.000  1
    41.200   2608.990     22.470   2670.050   2249.620     20.870   2321.002   1867.000  1
    41.400   2509.930     21.680   2563.594   2173.460     20.180   2245.913   1867.000  1
    41.600   2419.670     21.680   2440.701   2074.210     20.080   2177.047   1867.000  1
    41.800   2287.030     21.060   2326.782   2052.350     19.960   2125.472   1867.000  1
    42.000   2204.210     20.690   2245.601   2031.250     19.860   2099.594   1867.000  1
    42.200   2105.400     20.210   2211.485   1990.900     19.660   2102.365   1867.000  1
    42.400   2088.300     20.140   2227.452   2005.660     19.750   2131.563   1867.000  1
    42.600   2192.080     20.470   2286.245   2130.200     20.180   2181.054   1867.000  1
    42.800   2301.260     21.000   2370.887   2162.210     20.360   2240.861   1867.000  1
    43.000   2434.120     21.800   2455.919   2274.510     21.070   2296.987   1867.000  1
    43.200   2475.350     21.710   2513.128   2318.330     21.020   2333.917   1867.000  1
    43.400   2495.520     21.270   2521.902   2282.100     20.340   2340.502   1867.000  1
    43.600   2446.470     21.050   2478.389   2252.740     20.210   2315.645   1867.000  1
    43.800   2384.090     20.780   2396.623   2178.430     19.860   2269.055   1867.000  1
    44.000   2262.180     19.910   2300.512   2159.400     19.460   2215.877   1867.000  1
    44.200   2156.310     19.800   2212.300   2080.310     19.450   2168.827   1867.000  1
    44.400   2102.390     19.540   2144.662   2061.550     19.360   2133.070   1867.000  1
    44.600   2040.320     19.270   2099.674   1998.620     19.070   2106.443   1867.000  1
    44.800   2012.570     19.130   2072.994   1983.990     19.000   2083.778   1867.187  1
    45.000   1996.540     19.060   2059.081   1957.660     18.870   2061.612   1868.120  1
    45.200   2022.530     19.030   2052.853   1961.640     18.740   2038.749   1869.054  1
    45.400   2023.620     19.050   2052.910   1932.060     18.610   2017.935   1869.988  1
    45.600   2051.100     19.360   2060.602   1930.490     18.780   2003.392   1870.921  1
    45.800   2072.280     19.460   2079.145   1935.200     18.800   1999.191   1871.855  1
    46.000   2069.940     19.450   2112.345   1926.190     18.760   2008.380   1872.789  1
    46.200   2112.960     19.660   2163.232   1941.520     18.840   2032.849   1873.723  1
    46.400   2221.740     19.990   2232.977   1979.920     18.860   2073.495   1874.656  1
    46.600   2347.850     20.570   2320.152   2086.630     19.390   2130.044   1875.590  1
    46.800   2413.740     21.070   2419.893   2130.910     19.800   2200.075   1876.524  1
    47.000   2569.260     21.730   2523.002   2201.730     20.120   2277.622   1877.457  1
    47.200   2598.600     21.860   2616.153   2266.120     20.410   2352.785   1878.391  1
    47.400   2676.890     22.190   2684.665   2357.300     20.820   2413.728   1879.325  1
    47.600   2696.730     22.260   2717.763   2342.990     20.760   2450.931   1880.258  1
    47.800   2652.480     21.730   2713.707   2382.710     20.600   2461.440   1881.192  1
    48.000   2638.310     22.090   2681.404   2334.770     20.780   2450.367   1882.126  1
    48.200   2541.100     21.670   2637.071   2350.380     20.840   2428.484   1883.059  1
    48.400   2502.130     21.650   2597.741   2290.730     20.710   2407.363   1883.993  1
    48.600   2516.570     21.580   2575.070   2289.490     20.580   2394.767   1884.927  1
    48.800   2556.460     21.720   2572.072   2309.990     20.640   2392.369   1885.860  1
    49.000   2588.000     20.950   2583.270   2344.850     19.940   2396.130   1886.794  1
    49.200   2600.710     21.060   2597.343   2328.580     19.930   2398.495   1887.728  1
    49.400   2647.700     21.420   2601.042   2342.500     20.160   2391.304   1888.661  1
    49.600   2619.210     21.380   2583.429   2329.310     20.160   2368.588   1889.595  1
    49.800   2553.400     21.060   2539.377   2266.730     19.840   2328.569   1890.529  1
    50.000   2484.560     20.770   2471.214   2227.330     19.660   2274.262   1891.462  1
    50.200   2409.940     20.450   2387.824   2164.990     19.390   2212.482   1892.396  1
    50.400   2341.140     19.840   2301.560   2121.190     18.890   2151.631   1893.330  1
    50.600   2286.750     19.990   2224.276   2094.080     19.130   2099.213   1894.264  1
    50.800   2264.640     19.900   2164.063   2043.060     18.880   2059.980   1895.197  1
    51.000   2210.690     19.660   2123.736   2090.940     19.120   2035.268   1896.131  1
    51.200   2158.190     19.430   2101.262   2012.260     18.760   2023.472   1897.065  1
    51.400   2134.680     19.320   2091.587   2040.870     18.900   2021.264   1897.998  1
    51.600   2191.070     19.420   2088.944   2018.550     18.630   2024.958   1898.932  1
    51.800   2153.830     19.290   2088.750   2059.130     18.860   2031.534   1899.866  1
    52.000   2201.150     19.690   2088.514   2108.900     19.270   2039.040   1900.799  1
    52.200   2191.430     19.640   2087.705   2138.460     19.400   2046.434   1901.733  1
    52.400   2203.220     19.690   2086.947   2166.280     19.530   2053.143   1902.667  1
    52.600   2196.260     19.660   2087.100   2146.820     19.420   2058.709   1903.600  1
    52.800   2249.770     19.900   2088.670   2144.440     19.420   2062.706   1904.534  1
    53.000   2215.110     19.450   2091.699   2153.940     19.170   2064.922   1905.468  1
    53.200   2219.450     19.830   2096.057   2171.150     19.610   2065.636   1906.401  1
    53.400   2241.660     19.920   2101.907   2182.330     19.660   2065.823   1907.335  1
    53.600   2283.080     20.110   2110.112   2207.920     19.770   2067.202   1908.269  1
    53.800   2268.860     20.050   2122.387   2162.020     19.560   2072.086   1909.202  1
    54.000   2293.640     20.170   2141.037   2186.180     19.690   2083.021   1910.136  1
    54.200   2334.980     20.180   2168.238   2187.530     19.530   2102.191   1911.070  1
    54.400   2364.340     20.360   2205.010   2252.060     19.870   2130.680   1912.003  1
    54.600   2452.380     20.930   2250.274   2272.820     20.150   2167.822   1912.937  1
    54.800   2521.650     21.230   2300.484   2368.770     20.560   2210.988   1913.871  1
    55.000   2486.410     21.060   2350.178   2337.450     20.420   2256.031   1914.805  1
    55.200   2519.950     21.060   2393.363   2347.360     20.320   2298.307   1915.738  1
    55.400   2535.550     19.970   2425.186   2354.540     19.240   2333.846   1916.672  1
    55.600   2476.610     19.450   2443.137   2372.960     19.040   2360.125   1917.606  1
    55.800   2474.020     19.820   2447.319   2397.580     19.500   2376.160   1918.539  1
    56.000   2451.990     19.720   2439.805   2358.840     19.340   2382.027   1919.473  1
    56.200   2382.700     19.440   2423.568   2324.470     19.190   2378.257   1920.407  1
    56.400   2376.040     19.410   2401.560   2286.770     19.050   2365.522   1921.340  1
    56.600   2314.150     19.150   2376.288   2265.800     18.950   2344.753   1922.274  1
    56.800   2297.530     18.930   2349.855   2229.700     18.650   2317.497   1923.208  1
    57.000   2291.720     18.950   2324.205   2208.970     18.590   2286.168   1924.141  1
    57.200   2261.600     19.000   2301.285   2163.620     18.580   2253.955   1925.075  1
    57.400   2264.390     19.010   2282.985   2163.920     18.580   2224.363   1926.009  1
    57.600   2204.710     18.760   2270.886   2110.700     18.350   2200.567   1926.942  1
    57.800   2184.380     18.670   2265.977   2120.320     18.410   2184.847   1927.876  1
    58.000   2222.650     18.690   2268.498   2053.220     17.960   2178.302   1928.810  1
    58.200   2261.440     18.830   2278.001   2093.710     18.110   2180.902   1929.743  1
    58.400   2264.060     19.050   2293.606   2121.450     18.460   2191.820   1930.677  1
    58.600   2274.980     19.110   2314.319   2118.650     18.450   2209.828   1931.611  1
    58.800   2321.850     19.320   2339.233   2155.330     18.600   2233.590   1932.545  1
    59.000   2329.190     19.350   2367.476   2173.330     18.680   2261.692   1933.478  1
    59.200   2385.990     19.570   2397.923   2219.810     18.870   2292.457   1934.412  1
    59.400   2455.710     19.550   2428.817   2284.150     18.840   2323.673   1935.346  1
    59.600   2478.540     20.020   2457.564   2311.210     19.340   2352.476   1936.279  1
    59.800   2468.730     19.970   2480.890   2340.040     19.440   2375.556   1937.213  1
    60.000   2460.620     20.050   2495.399   2333.160     19.540   2389.693   1938.147  1
    60.200   2508.590     20.140   2498.364   2348.780     19.490   2392.465   1939.080  1
    60.400   2403.410     19.700   2488.461   2284.570     19.210   2382.862   1940.014  1
    60.600   2415.980     19.580   2466.152   2305.760     19.140   2361.578   1940.948  1
    60.800   2365.890     19.420   2433.590   2260.960     19.010   2330.853   1941.881  1
    61.000   2365.640     19.610   2394.088   2251.720     19.130   2293.951   1942.815  1
    61.200   2330.650     19.530   2351.363   2224.410     19.080   2254.462   1943.749  1
    61.400   2320.770     19.430   2308.824   2165.000     18.760   2215.653   1944.682  1
    61.600   2293.910     19.310   2269.105   2127.580     18.600   2180.042   1945.616  1
    61.800   2254.110     19.140   2233.934   2106.000     18.500   2149.267   1946.550  1
    62.000   2230.850     18.730   2204.292   2067.160     18.030   2124.204   1947.483  1
    62.200   2186.160     18.930   2180.734   2092.920     18.510   2105.239   1948.417  1
    62.400   2207.920     19.000   2163.704   2112.630     18.600   2092.538   1949.351  1
    62.600   2176.400     18.890   2153.724   2103.370     18.550   2086.237   1950.284  1
    62.800   2170.890     18.860   2151.392   2061.720     18.370   2086.492   1951.218  1
    63.000   2172.550     18.380   2157.222   2041.960     17.840   2093.398   1952.152  1
    63.200   2135.160     18.020   2171.404   2049.090     17.650   2106.850   1953.086  1
    63.400   2189.930     18.290   2193.624   2096.000     17.880   2126.436   1954.019  1
    63.600   2184.040     18.450   2223.038   2109.810     18.140   2151.432   1954.953  1
    63.800   2215.570     18.590   2258.439   2121.540     18.170   2180.936   1955.887  1
    64.000   2249.120     18.730   2298.548   2110.460     18.140   2214.076   1956.820  1
    64.200   2262.150     18.780   2342.284   2094.150     18.070   2250.188   1957.754  1
    64.400   2310.300     18.980   2388.860   2167.080     18.380   2288.841   1958.688  1
    64.600   2411.830     19.100   2437.602   2221.230     18.330   2329.658   1959.621  1
    64.800   2466.070     19.700   2487.552   2251.470     18.810   2371.957   1960.555  1
    65.000   2533.600     19.950   2537.024   2310.590     19.040   2414.383   1961.489  1
    65.200   2545.890     20.010   2583.352   2328.050     19.140   2454.706   1962.422  1
    65.400   2594.980     20.210   2623.007   2379.420     19.360   2489.936   1963.356  1
    65.600   2610.600     20.270   2652.129   2395.450     19.420   2516.776   1964.290  1
    65.800   2619.280     20.120   2667.331   2422.340     19.360   2532.297   1965.223  1
    66.000   2641.200     20.260   2666.503   2393.200     19.290   2534.620   1966.157  0
    66.200   2605.570     20.310   2649.364   2402.590     19.510   2523.376   1967.091  0
    66.400   2537.170     20.050   2617.571   2372.570     19.380   2499.811   1968.024  0
    66.600   2485.310     19.850   2574.389   2307.390     19.110   2466.524   1968.958  0
    66.800   2443.090     19.680   2524.049   2288.260     19.040   2426.944   1969.892  0
    67.000   2361.140     19.330   2470.999   2235.640     18.810   2384.721   1970.825  0
    67.200   2378.940     19.150   2419.266   2182.330     18.350   2343.190   1971.759  0
    67.400   2286.450     19.160   2372.038   2163.910     18.650   2305.023   1972.693  0
    67.600   2266.880     19.070   2331.504   2155.040     18.580   2272.092   1973.627  0
    67.800   2193.470     18.760   2298.339   2087.070     18.300   2244.933   1974.000  0
    68.000   2177.050     18.690   2273.180   2043.000     18.110   2224.192   1974.000  0
    68.200   2191.570     18.770   2256.257   2062.520     18.190   2210.223   1974.000  0
    68.400   2147.220     18.570   2247.014   2069.630     18.220   2202.673   1974.000  0
